relativePath,size,md5,sha256,gameType,language,isRequired,metadata
Data/WaterPlane/caust14.tga,16428,deb81cd26d0d67043fd6338c691338f3,29c941490d668adb8cff8927ca5e6694847dffc4198739e88956356e6f2a3094,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust15.tga,16428,d10b07457cc172d05b8508b427e24187,f87addd5360edc1bd5822bcc2818dda27eb727054783b346ddbea26b78e82ff2,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust16.tga,16428,d75dfff45be2c47b5f3c115f9d78bfe2,90dee0bb7198e675772d81e30327531f8bbb535d299b8dd613466c44cd7235f7,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust17.tga,16428,bc83a41cb453dfe12d378ecb8c799d49,f053a13e73c8ce938938feea573141a0e22b50eeaec7f101f4636004f8ba554f,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust18.tga,16428,040c0932fd2705ea0a37e360c57b1cec,c26f3a040e1284a99e06b18953df40efbeabe1e0947783c797b363364ebb99f1,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust19.tga,16428,85e1680cea2bb20578e4f1aa19dfa67e,04915f82f986d72f6c999583b957bb735ba221890bec61aeeb1a16abb1d4352e,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust20.tga,16428,d5ac8f99b83fc92ba4e2f356c6816c21,1a27a58af21b14b8da96728ba62725626085f6b50399d99ff990fd2bcde3e725,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust21.tga,16428,ab1231ec264d2b93cfca0cadc52554f4,8c0e3d19126da509f7cdea23e98142b489479019095ae7cfc00024921523ad5f,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust22.tga,16428,f349cba69868d4da452fa37ec21f860e,fbdbef23579e743b027ce6177e3e15edd3df2794ae49bfc6144c81b777d395a0,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust23.tga,16428,79cb087169f45f2d2b121762b0175b5e,478d7d5e09a60624104647106b05c02d6831a68a7aa14590359d3d00fa02accc,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust24.tga,16428,64e7f0a3fafb344ff8772d2b47aabdb2,e19606c3677d773c9f39681bc0a03c49376292d7f0bc5ce340ccab19c1f09166,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust25.tga,16428,255ca010b8657f14c85bc72028472bf6,b29b4df4052bfde94ce82617f647c02e3864c1f730e9d91f880bb43bbb325f5e,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust26.tga,16428,e79bc7f009b31a48137b5e59fb704ffd,4fd4406232083d148b97cb1de257f5674023c5ecb92b4418291f3ab6667a8c69,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust27.tga,16428,4f7c2763c2f1b4ea4ef99c2bf6496404,becbb96d56fb5a22bc809c2100ee7beecab9470593feec4bf82354d81aeccbc5,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust28.tga,16428,9f399179b32616aebff3a1638973de15,2f0f5c933ff40b9c959c484a317a2e0568392fb2347e76bdbaac2e850e1de642,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust29.tga,16428,cc2998d2d0044e1762d794ed38930cc2,7437ed2c75b3f791372ed914c692e0cb36387d4586089a818c9f33be38a41c32,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust30.tga,16428,88da7064ccdee97387ee50c6c678ce7b,11a82a9b483dcf824e8e86997decc89286e6cc5af71624c1186a186aa5721a35,ZeroHour,EN,False,"{""category"":""other""}"
Data/WaterPlane/caust31.tga,16428,418b9f65207e4d7321c5e87f98f3084d,6b49361ac4c0709a3dbf15e3ec537aa616e0c324bfa6bc490d28cee5c3fa7cd6,ZeroHour,EN,False,"{""category"":""other""}"
DebugWindow.dll,208966,2fe70bfc1520fb5c133122ce31108df8,05f04de39ab9f7ae9b479424b3fa3577a590adda164cfca61f72b69e4b0ae896,ZeroHour,EN,False,"{""category"":""other""}"
EnglishZH.big,80472928,b88cc553608289160da1cc7af4829a82,d3904216ac210a363d9e0e46980c6ef70232046ba713ea137e8a87cbd57a32d6,ZeroHour,EN,False,"{""category"":""other""}"
game.dat,6883376,2e041916040f72bd08786bc605975970,f37a4929f8d697104e99c2bcf46f8d833122c943afcd87fd077df641d344495b,ZeroHour,EN,True,"{""category"":""other""}"
game.dat-BRAVO.log,19,3998438c406bb7ed63d9b6e150e8badd,72eef72a979b60e70c59d38a1012c3680235f7d79707c51611430fe92f34f3e1,ZeroHour,EN,False,"{""category"":""other""}"
game.dat.bak,6545984,bd53837403b5015f6008ef6aca6ecc9d,420fba1dbdc4c14e2418c2b0d3010b9fac6f314eafa1f3a101805b8d98883ea1,ZeroHour,EN,False,"{""category"":""other""}"
GameRanger Game Location.lnk,1261,a5192796dde7bb7ae99b23f5cd16c5d7,f7bc3a6919f41c4864dcc453ccb3ceaf9df48c2afeaba6be115add07d6cc3e3a,ZeroHour,EN,False,"{""category"":""other""}"
Generals.dat,56,e8e9b9e7f7c399782ec8b2c6d708ce84,6256f4e5aa8f540f52d7732caf0dc1181928b1afbc98d671b0501079e9b6658e,ZeroHour,EN,False,"{""category"":""other""}"
Generals.exe,6883376,2e041916040f72bd08786bc605975970,f37a4929f8d697104e99c2bcf46f8d833122c943afcd87fd077df641d344495b,ZeroHour,EN,False,"{""category"":""other""}"
generals.exe.bak,4303312,47f4807cf6c4a6a506bd11ef5ada6112,7b075b9f0baa9df81651c0c9dd7d8c445454ae1b2452b928f4a1d9332e9ccece,ZeroHour,EN,False,"{""category"":""other""}"
Generals.ico,3998326,d88da14b354a0b2b843eca44f47da3e1,0f9756d34c3362cd8369d8c22b17d895c4cf047d27b4ae56fd729c2aefc8fc4d,ZeroHour,EN,False,"{""category"":""other""}"
Generals.lcf,267,9648766e3d377cc7f544fab225c3da15,9b30cc82856514f1af345701f317b84481a6fa877751e7cd71fd5e60c462a790,ZeroHour,EN,False,"{""category"":""other""}"
generalszh.exe,6443099,14363927a7e340acf59bbcacccd9b706,703f7e2992191e65de4bb791668ff71461967ff2eb51ac6e2bcb872953c73879,ZeroHour,EN,False,"{""category"":""other""}"
GeneralsZH.ico,410598,a99ba7658a67b6aac593f3961f7e827e,8722336bc703c7f382cbadad3710b5c62ef689942912cc479602a198658c3c99,ZeroHour,EN,False,"{""category"":""other""}"
gensecZH.big,787464,c375e701ef869d86e936f01df365c49f,ac2aaf5536a2f748dc99178aa431280f26d9d85179e6c2abedf5adfabc971b15,ZeroHour,EN,False,"{""category"":""other""}"
GenToolUpdater.exe,1556992,541fc0780b361c3a701b239fe4e68e7d,77dc12afd049db59194382356ecda1f40fa31fb956c5051f66ab5bea48dca3f2,ZeroHour,EN,False,"{""category"":""other""}"
INIZH.big,18764687,aeec332104db082612d162ec41913986,1a6d41a7a2cb31e67ad2f868aca9264ad069c275e0074f8a0d970a336071e9a0,ZeroHour,EN,False,"{""category"":""other""}"
Install_Final.bmp,1440056,3ae2a6b7a00941e85d979c5842ed8d95,d2bad77cdec7269346dbf2b7c2c06505f220670352bddb242f6a839f0f1f2401,ZeroHour,EN,False,"{""category"":""other""}"
installScript.vdf,4657,0d4b73f5f442a4d1adf02ca83dc2bceb,3f5f38a6aadafdf853bf31715ef6305f63d90a4d89fb4713a190261dca00c200,ZeroHour,EN,False,"{""category"":""other""}"
langdata.dat,25398,2e7d20210b21b5fe40e1bb44af63c1c2,b964985085af30ff170d25cdbf97a000db1f52d99e9e4cda293a7761cc5a2616,ZeroHour,EN,False,"{""category"":""other""}"
launcher.bmp,39604,bb58f29acaeee51836e0261f03ebd576,9c2c1a24c2972f239adf53f96aa53e4e3288bd37d42531fd4d37d39ab84b2df6,ZeroHour,EN,False,"{""category"":""other""}"
Launcher.txt,13028,ddd7d6df5ad443d3a4bebacf16b225df,8aadc18dc84587cdea6dca1b75a71be3836b0a3dd2259d39c4ff38f57e91d551,ZeroHour,EN,False,"{""category"":""other""}"
launcher/commandline.txt,5,047900114715c73c30ac13a0f794bc70,b67d74fdfbf09721df549f95c107b49dcac6bc890871f29c444ac03c39f847c9,ZeroHour,EN,False,"{""category"":""other""}"
launcher/Generals.dat,36,60d7d366bf5b398f4062abef84f04eb1,86e8278ee025d252baa894d6828decb6a595000936aa6b084c818d56dd3ad4c6,ZeroHour,EN,False,"{""category"":""other""}"
launcher/generals.exe,44032,3c88b33360c53283c66d4909a5e87382,2213d895dee35a7b25e218afcba3626a8e1f2b130e0c2a689f81fdf859068050,ZeroHour,EN,False,"{""category"":""other""}"
launcher/launch.txt,15,98dc66374395741c7bc48c6aa7063140,e356ca75e6514278be91f4bab93edb9cd9fd4fd4b334d92c0129a88ebf2ccdb9,ZeroHour,EN,False,"{""category"":""other""}"
launcher/MapsZH.big,24,a84772702de9c37cdb4844d23838466b,a7bb6186740c0e3be338d58a2699fffd0cbebaab9603f96facf561dc4ddb47d3,ZeroHour,EN,False,"{""category"":""other""}"
launcher/shellexecute.txt,1,cfcd208495d565ef66e7dff9f98764da,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals World Builder Manual.pdf,767973,446bb8a6ce353e4c15fc038440fa961f,1844c5bcfe08f3f2619557acda3a0e07cd72f21bb82f1d6a0ecfb14038572e9e,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Deutsch - Addendum.pdf,182930,80a112b7db56b732497377b124e1c154,15e08584ecd08ffa989e40d88ae52acf0fc9c8ebeed643258f8919f80040e592,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Deutsch - Install Guide.pdf,425494,c4540795ca16559c6da59a77bed3a0af,019a822afb70cfb63fe9456cf4ce9162260153cb6370cfe65dfe04f5a1572d0f,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Deutsch - Manual.pdf,1420783,0697442e56333ba1902ba27e42ec0904,ce0167bbd10c8734d23b3f5ce130941ba032cc48aaf6d4f7d14b445b43b77ee7,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - English - Addendum.pdf,181350,d2ec067b247efc0edf70a6cde6c24793,e270cc4869d75bbcfd847f9b6786c2bd1ebe3f9f95bd8f869cd62a43eeb564ef,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - English - Install Guide.pdf,409468,f8d4e32dc0cded9c34e651228da28603,fb530fd0977df3a60694ca00fe0b2e84c74c513f049be2cf41f8ac433b46e9b0,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - English - Manual.pdf,1433349,7582cc8bcf8bf55fcdcbb15ec85876c2,17d2730c216adf0bae89bdf20106c9c18465944b78a8088be926c798df8055c4,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Finnish - Addendum.pdf,137956,3225dc9b92d0d598474e6eaa13fd6ed4,8e09409e300cdca1ace4745fa483b9678e5b79446b3135a089cebbb5e9ace691,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Finnish - Install Guide.pdf,1619993,6335696ff951676e5e5a6530ef132e65,b6dae06194b492398f1ca11fac3bb568208b6085a61ce99516bd19852dab23b9,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Finnish - Manual.pdf,4402238,511611ac7e743fe549e113f1de0fac8b,ca11aff61f01f03cd881079d0c4c0fbf9313f3f8cb09e159caedafa8af3894ff,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - French - Addendum.pdf,125774,890498dd7898fc3af01b6c03e2930a18,376367374b876f7cbee9a5b2f84057be7f12401d7edfa46b430b5c96375be9d1,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - French - Install Guide.pdf,413583,9db496e2e6733659bf770e0372b6fb6f,f0f2d190fbf641e5ec792518e8a01fb0fdbda8a7f4bc46e2fadd1bbc6fb364ee,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - French - Manual.pdf,1442208,be760a7a95f349f28b8d48dd6ad8e2d5,a3df7708bd0a66e7203a1c4d581613228f596bac3347276945e2441c9254acdb,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Italian - Addendum.pdf,120360,ea0c89487c81145b8b6cbd4aab11acf5,2880393773aaece0f24e1e9234cceababeb4371f361131d08c65e94acae154a9,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Italian - Install Guide.pdf,411914,b605909d4b83ac6416ec059ae759b5f5,8aedd284d841abb2e612532e7f3edde2ccca750564e29c0eb719506462fa3523,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Italian - Manual.pdf,1446773,b998d61684a0c512b2c4931fc2d3d4cf,95053005815934ef22343f32baa4319f7d534d3b310e92075e3d7632d4577de6,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Nederlands - Addendum.pdf,114849,1219b00442c3a839e3e2934b7e53135c,dc5a7416aba53560e9bf34e72ec68c12a1a4e58b6c620c4c3a1cb558a8723c2c,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Nederlands - Install Guide.pdf,1342610,18b989d5d623a76f8380a98b2da3c9cd,1be361e4816368d0094c7d421301fc4dbcc84cd4bc72daf435482ceda5a9e6a1,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Nederlands - Manual.pdf,3474740,2200cc359bfd98df84067d874c6f5d33,163cd00c05432365fe341163c8705cbf84da25072f2bd10ba8e65c95e53dd4b0,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Spanish - Addendum.pdf,137830,b37c175c0734d27677618cf6b2cb070f,2b5b177f0a1136a44b504338b3f7a984412f1e1161a9a0f6c333f80f900b1fd1,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Spanish - Install Guide.pdf,136333,5baaddf1caadcea407a720f8528e8e12,f2c30dded1a87d35107bbd8f44497f8ff3fc4f7f1eca26c23153b5ed719e8ebb,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Spanish - Manual.pdf,788502,bd9be30b2c2f8b876c0fbbc861170f9b,d25665a91e028c0f23bfc6cd76743865d4938c89f6aa1fc950d2c36a3aa69b99,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Swedish - Addendum.pdf,131049,da9c8b0bae08be0d0e6aeb2bc988ebdf,3048f32546ec3a534bc51e8a12ae68abc52e6174f37b0ca345c66687dc3f8cb4,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Swedish - Install Guide.pdf,1618786,d65cf85b0b6372f4d6f65d2c233fbc43,f8b3fbedcc1e8f5728a907df61e62a53164776f1fc024bc8dfb30f2c4e08a8f2,ZeroHour,EN,False,"{""category"":""other""}"
Manuals/Generals Zero Hour - Swedish - Manual.pdf,4393968,42b00486670cf3c803cfaa9c9cf69d9a,0d9fbecc61d34e2416f694d4476ffe7bf16621b3f633308535b9f3f2e9dd7780,ZeroHour,EN,False,"{""category"":""other""}"
MapsZH.big,39749312,ba7e68e1c67416fa651f74a3f099245a,35cc8947f34f363d69f5045b9ac65f6ee164b8d5a382a1f7af213dbc2a744b96,ZeroHour,EN,False,"{""category"":""other""}"
MSS/mssa3d.m3d,83456,e089ce52b0617a6530069f22e0bdba2a,41ccd5e30475ef7b40e68aa8c5c0ce18e804179fcaa77ba42e6ffa4f438d9a24,ZeroHour,EN,False,"{""category"":""other""}"
MSS/mssds3d.m3d,70656,85267776d45dbf5475c7d9882f08117c,a2926f4e2a094a99508c05adaf86c5710ad3cff8bbcf247821feb0e6977f547c,ZeroHour,EN,False,"{""category"":""other""}"
MSS/mssdsp.flt,93696,cb71b1791009eca618e9b1ad4baa4fa9,e035db7c2a4a2378156f096a1450faec425fd8b89bffb886f68c655480bfff52,ZeroHour,EN,False,"{""category"":""other""}"
MSS/mssdx7.m3d,80896,2727e2671482a55b2f1f16aa88d2780f,e6c928729db1d7c62d684962f4ecfd6bb039504897af53b72b2a66d32f1bc6b0,ZeroHour,EN,False,"{""category"":""other""}"
MSS/msseax.m3d,103424,788bd950efe89fa5166292bd6729fa62,62e0e34435b9705eedc73660e64564138d8276dcf7b08dfbaac05c592b67e6d3,ZeroHour,EN,False,"{""category"":""other""}"
MSS/mssmp3.asi,125952,189576dfe55af3b70db7e3e2312cd0fd,121be91fd21c80396cb5cc46c245d9b3f67a26f8cec4d0ebd03f17cd13508b0d,ZeroHour,EN,False,"{""category"":""other""}"
MSS/mssrsx.m3d,354816,7fae15b559eb91f491a5f75cfa103cd4,f983c72977f19fb7bdfeaec4db1ee1e169a18cc58499452a5bab9fa2447f68ce,ZeroHour,EN,False,"{""category"":""other""}"
MSS/msssoft.m3d,67072,bdc9ad58ade17dbd939522eee447416f,5dcbf188c30ae1ac6a3d5b7fac4a25e831c9a495683b044f5141c4bdbc83f607,ZeroHour,EN,False,"{""category"":""other""}"
MSS/mssvoice.asi,197120,3d5342edebe722748ace78c930f4d8a5,72bac1b0d0d3bfcc235a74c06c3fc62043f197a2bd8ebcf8a89652d78f23157b,ZeroHour,EN,False,"{""category"":""other""}"
mss32.dll,349696,6400e224b8b44ece59a992e6d8233719,441b290e7dc6334eb5023cd9b7937739298fdd66c104d4c96e5edcf642ae912d,ZeroHour,EN,False,"{""category"":""other""}"
Music.big,786724,54d9b5b40a97e9770670ec5a9e0cafad,3f2af9c6dcc2b35852556bdc020c95e43c2f43127c50dbff018e12a2bed6116f,ZeroHour,EN,False,"{""category"":""other""}"
MusicZH.big,34741916,17c178f302bba43ca5c66efa7e14efab,5aa7b8408e5cf61fd53633f6e6310c76d79e74d75dd3286b6e9b9c718d9c5b5e,ZeroHour,EN,False,"{""category"":""other""}"
P2XDLL.DLL,519168,f8e5e9d283c5f7ca528777ddbb5d6e48,15dad960f53ba3238564a10678b993ddbe9964b4c5033d905337e0bfb79039d2,ZeroHour,EN,False,"{""category"":""other""}"
ParticleEditor.dll,295015,c187993f5a6920e872b45efe09e30240,6af23580bc17227c1304ab22adb8249a64ef8be6a8e4414382268035243c37b0,ZeroHour,EN,False,"{""category"":""other""}"
Patch.doc,76288,edab8002e21a75ef8b23e9432abec6ad,b27361d1919cdc6a213560f7daff0ff04d49f6711a377bbf38de25227b1a0c82,ZeroHour,EN,False,"{""category"":""other""}"
PatchData.big,127,0e01ed5090529cee1cbda46a88ca853a,90952433efe55a774ed3f8375b7700b0a16c8206a760b5cdb3d8707a0e66fc0b,ZeroHour,EN,False,"{""category"":""other""}"
patchget.dat,122880,cb197b8fa2ba2bde0eb382f862d8e3d5,fd84c2ce09d574653ade6aae0081b3ea033b230e5e841d6c45fd98d10d47a9f7,ZeroHour,EN,False,"{""category"":""other""}"
PatchINI.big,53717,81fc08cfd4593089a42917d779c5b543,16028d315c8c4d279beed15f1836a8998ff5c9a4d0d621d4a3d37213a0d9fe62,ZeroHour,EN,False,"{""category"":""other""}"
patchw32.dll,185344,6ec517e866e476401755281837295579,0ec6e25234ad74489eb1890d4de57bb6140bb8196bdc4a5dcac90dd9d16eb2dd,ZeroHour,EN,False,"{""category"":""other""}"
PatchWindow.big,260792,0d7a0dabdafeac3b6eabd8ee87997aab,0deb9d4b78ae1e12973b9a207a9a5bb1b7f8866ffaef42283c57f24acbc5e2f8,ZeroHour,EN,False,"{""category"":""other""}"
PatchWindow.big.bak,260792,0d7a0dabdafeac3b6eabd8ee87997aab,0deb9d4b78ae1e12973b9a207a9a5bb1b7f8866ffaef42283c57f24acbc5e2f8,ZeroHour,EN,False,"{""category"":""other""}"
PatchZH.big,118822,c190bbaa94d8f940259b6bdc9d611deb,450276fbabd19f79dc0143f70fe755e44a99b22c552bc00c5854fc810e615722,ZeroHour,EN,False,"{""category"":""other""}"
readme.doc,105810,382a297de6bb74c75f1bc148651b5417,07c5c74e7f67caa8178c3d29ad98d929e4fd1f98d28eef75f204db9f231f68e1,ZeroHour,EN,False,"{""category"":""other""}"
RedistInstallers/Options_Helper/Options_INI_Helper.exe,639536,0351ce3bd1d35cd90c19657766d8df6a,60ea80d81349985f6f0ba47c500fc8b7ba5510aeca58c285904e3f1bd47003fd,ZeroHour,EN,False,"{""category"":""other""}"
RedistInstallers/Options_Helper/Options.ini,47,faa06d15488c0b0c4efbb6e62f519e3a,f4cb51c7ac077a5360d2f38e8629dcca4fe3e1eeb271cea1ac654c06a520a8a4,ZeroHour,EN,False,"{""category"":""other""}"
ShadersZH.big,996,299c959957eac0d8348ad96479ea00c8,6246a6906f93261669c8c19e021c8d3484a6f7449bd5e253c8e998c1a9d31d6e,ZeroHour,EN,False,"{""category"":""other""}"
SpeechEnglishZH.big,254275694,42dece807234bacad9c58328e37af0ce,5b3c8b1819b1ddfeaf6045a4a5dfb9cb47ad16a508dbf17c317e11b9d310a14f,ZeroHour,EN,False,"{""category"":""other""}"
SpeechZH.big,6174552,f01b53214e75950749c1e1e0d1dfa105,4498097a3c294bc638e72e09e967bb417b0c9b171b4eee95e2c6c0bffef68fa2,ZeroHour,EN,False,"{""category"":""other""}"
steam_api.dll,265064,5be6351ea71a94ca4334f3211f5eb609,8d36de57cc6436f4e82ee672023f17a7f83a7a55af558582c2c139f83fb33ed0,ZeroHour,EN,False,"{""category"":""other""}"
steam_appid.txt,9,eebc63293a9b271e0fa92968256632d1,b901f5252fe2c8490f09449c9c0b71b0d857d9155afa0519e6e2e115ee91e0d0,ZeroHour,EN,False,"{""category"":""other""}"
TerrainZH.big,8660432,cd7d1e946232307d7b1c089e3af8708e,501ef71d12e7a1398800231f2526d47e8e583607f843a2ebcb0c622e26fc73b3,ZeroHour,EN,False,"{""category"":""other""}"
TexturesZH.big,222753036,8be93eafc51909aec552827000a940f1,aa975400abd70e45e13eacf4ab22505ea322941dfc492097c68245cd35d4b791,ZeroHour,EN,False,"{""category"":""other""}"
TUC_Credits_Updated.txt,9575,0d403a8290803ed43e381c88b4700763,b965dff896350082b6e848503c37776093ff46547f245201b433034897588d3a,ZeroHour,EN,False,"{""category"":""other""}"
W3DEnglishZH.big,2696872,31d49330fb96abd8efadb7f713c8e238,f5d164d1e294f26744e2b87ecfbe13e68affaf5ceb4cf12f43005beb8f54defd,ZeroHour,EN,False,"{""category"":""other""}"
W3DZH.big,189741064,39a344cef260aeb608c49b0739bfafd4,e308c3aeb49d023ffd98b50400f24643a782a68ac4d2e53171c17fc45d73fdc6,ZeroHour,EN,False,"{""category"":""other""}"
wb_DebugLogFileI.txt,24675,e8994445c3803948512ed3567b91a173,06dbb43f351d46eb28a79fd8c32b013417a5d9e5bb00be939f9ef2a4544f5cd6,ZeroHour,EN,False,"{""category"":""other""}"
WindowZH.big,8493519,9d9882a2d5e336eae821643e7e1e603b,0da01f3ae6c3f19656c44cff71f916bd76c9e2cd52fa2cc892272bbb6c6323e2,ZeroHour,EN,False,"{""category"":""other""}"
WindowZH.big.bak,8493653,11ba0050700bd5f91a146acb8c0293bb,68b519f28d012cd297fae2663d431a4b0e6e416aa7bb1a57a79e5500ebcc14b4,ZeroHour,EN,False,"{""category"":""other""}"
WorldBuilder.exe,13804104,03673b71c85d1f0a16f5911b671ca2a6,e013e92524d1290499c589748eace7b56c4c021a64e5407353a08cd6dbc46ab6,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Audio.big,127940044,c4d80fc87dc13eacd9dbf2a981b194a3,d522df264149e3e27fd46f027548cc38bd60614a43666555219b7b1d45fb3bad,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/AudioEnglish.big,104744592,fc015ddbe16ac6b4d39a85f5612d7233,39d67dba96111178fcceefae2bedb2dc65b55b968741162c714b333c0b0f5f2e,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCAttack_S.ani,1666,548a3180cc4fadcdf669ea455e6e1921,8e1a57bd031bc8565775f78a162eb0b2f81444d464466e57d43838a116b38ab2,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/sccattack.ani,6398,6d899deaefe2228081f28073a9485ade,fa13992a0603390b0c8fa4200cfca7ee9eb0744cb55b87f49aebee55e5711216,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCAttMov_S.ani,1670,3bd9ee4b858660bbf45fa393dc1c04c5,b9c38e1c1a9294b3afcd029162a79bbbfc285770b5e1ff82998a604755ad7e19,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCAttMov.ani,5644,f06b765c53fda761aebe4f8b4045cd08,c6b2ac92c9d8d8a15bd411dc3e3cf6e276b081cef20035ca82647f0168085714,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCCashHack.ani,7896,19efb6c96fb3b30adfcf6d8ad6fa7981,b41565b664457a00d87efbd24b5681155967620df5ae64a54d28aa9780279385,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCEnter_S.ani,2446,f48af1584768ade129a8a6c4f049b452,858479b74fafd998f1496b69edf2e44245a0c2f8bc8dc6c7ecb9b90d62c7370f,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCEnter.ani,2440,20f9bc7c814947b4cec1349c4bb8bfb7,037ab0691bebf9b4a985d194d0619e9fefa0330a07d4c85bb5047c26d10c5787,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCExit.ani,2436,acf7171dfbe1f72d64c9c08a6a190469,590d419191ec781d97fa7e375498eb99270eeccf8d9ee75bb5c3c67e9dcb620a,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCFriendly_S.ani,6358,5578eda24455b8416ac223d29b4ce475,488b83907f2b12c35d1e3d688a3564acd309d4f2afa1185cade157aee40fc238,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCFriendly.ani,6344,9f7a4f16f5cafbf36e865285ec360638,f7b424afb5575067fffe02cf1afdeb53f62f81ee85a12d581e2a76b5ab418652,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCGuard.ani,1616,1b24328b2926ca7bede732be68b4a4c1,fa8c51b348106c3ede587fc0a13deb63aa54a5db38ce8f582f03b761d57f6150,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCHeal.ani,2478,d12a7573375158375a33131339598d51,32997e09311a684687ab8a339d63d3f075eab98def7e8e0c47b4519b9763a695,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCHostile_S.ani,1674,aa715bed9e28d9dd5a13a56b8fec2e90,73f2fb4c8871afbaa49d6a5cbd34c53e4f29cead68f571d7aab5a5b406c893ea,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCHostile.ani,3270,bf03d453be48a42b218c084cbe19e578,78133602f6b1eceb6257895e9eaeadeb07ddbc9e969f6ac69b6bcbe16b5244ed,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCHostile2.ani,8634,f46b0d70e7c29ddb6b24a14dc053fb95,69a82c2f23d5608f039ce47cde2fe955ec1e4dc9971082ef2c24035f04d0738c,ZeroHour,EN,False,"{""category"":""other""}"
ZH_Generals/Data/Cursors/SCCHostile3.ani,25792,92918392b8969da0d4562b5636df397c,b86c5be45dbf421172de0d12f4f1b237ce1844ad67ce614620490d60a5cbc5b5,ZeroHour,EN,False,"{""category"":""other""}"
